年份,生源地,科类,批次,院校名称,专业名称,专业备注,最低分,最低位次,最高分,平均分
2023,上海,综合,专科批,上海民航职业技术学院,航空运输类,民航运输服务,235,2504.0,0,239
2023,上海,综合,专科批,上海东海职业技术学院,电子商务类,电子商务（高本贯通。三年后通过入学转段考试转入上海师范大学天华学院）（转段入学时以教育部新批准的新校名为准国际商务专业，学费按转段入学时大学公布的收费标准为准）,236,2426.0,0,240
2023,上海,综合,专科批,石家庄医学高等专科学校,护理类,护理,236,2426.0,0,236
2023,上海,综合,专科批,上海民航职业技术学院,物流类,航空物流管理,236,2426.0,0,237
2023,上海,综合,专科批,上海科学技术职业学院,物流类,现代物流管理,237,2339.0,0,242
2023,上海,综合,专科批,上海民航职业技术学院,非金属材料类,航空复合材料成型与加工技术,237,2339.0,0,238
2023,上海,综合,专科批,上海农林职业技术学院,电子信息类,物联网应用技术,237,2339.0,0,238
2023,上海,综合,专科批,上海中侨职业技术大学,物流类,现代物流管理,237,2339.0,0,239
2023,上海,综合,专科批,上海南湖职业技术学院,护理类,护理,237,2339.0,0,244
2023,上海,综合,专科批,上海工艺美术职业学院,文化服务类,文物修复与保护,238,2240.0,0,246
2023,上海,综合,专科批,上海工艺美术职业学院,建筑设计类,风景园林设计,238,2240.0,0,243
2023,上海,综合,专科批,上海东海职业技术学院,经济贸易类,关务与外贸服务（高本贯通。三年后通过入学转段考试转入上海师范大学天华学院）（转段入学时以教育部新批准的新校名为准国际商务专业，学费按转段入学时大学公布的收费标准为准）,238,2240.0,0,242
2023,上海,综合,专科批,上海民航职业技术学院,航空装备类,无人机应用技术,238,2240.0,0,240
2023,上海,综合,专科批,南京铁道职业技术学院,铁道运输类,铁道工程技术,239,2157.0,0,242
2023,上海,综合,专科批,上海工艺美术职业学院,教育类,美术教育,239,2157.0,0,240
2023,上海,综合,专科批,上海工艺美术职业学院,计算机类,虚拟现实技术应用,240,2070.0,0,248
2023,上海,综合,专科批,上海交通职业技术学院,城市轨道交通类,城市轨道交通运营管理（闵行校区）,241,1989.0,0,245
2023,上海,综合,专科批,华东交通大学,铁道运输类,铁道车辆技术,241,1989.0,0,241
2023,上海,综合,专科批,天津医学高等专科学校,中医药类,针灸推拿,241,1989.0,0,243
2023,上海,综合,专科批,上海农林职业技术学院,计算机类,软件技术（高本贯通。完成高职阶段学业后通过全国大学英语四级考试、上海市计算机等级考试一级或上海建桥学院组织的计算机水平考试，并通过高本贯通转段考试及专业课加试考核后方可进入上海建桥学院软件工程专业学习）,241,1989.0,0,244
2023,上海,综合,专科批,天津医学高等专科学校,医学技术类,医学检验技术,241,1989.0,0,241
2023,上海,综合,专科批,四川建筑职业技术学院,建设工程管理类,工程造价,241,1989.0,0,241
2023,上海,综合,专科批,苏州百年职业学院,建筑设计类,建筑室内设计（中外合作办学）（中外合作办学）,241,1989.0,0,241
2023,上海,综合,专科批,天津医学高等专科学校,健康管理与促进类,医学营养,241,1989.0,0,241
2023,上海,综合,专科批,上海电子信息职业技术学院,机械设计制造类,数字化设计与制造技术,242,1901.0,0,246
2023,上海,综合,专科批,上海建桥学院,旅游类,旅游管理,242,1901.0,0,245
2023,上海,综合,专科批,武汉交通职业学院,铁道运输类,高速铁路客运服务,242,1901.0,0,242
2023,上海,综合,专科批,上海工艺美术职业学院,资源勘查类,宝玉石鉴定与加工,242,1901.0,0,244
2023,上海,综合,专科批,上海农林职业技术学院,畜牧业类,动物医学（无色盲、色弱）,242,1901.0,0,249
2023,上海,综合,专科批,江苏卫生健康职业学院,康复治疗类,康复治疗技术,242,1901.0,0,246
2023,上海,综合,专科批,天津医学高等专科学校,康复治疗类,康复治疗技术,242,1901.0,0,243
2023,上海,综合,专科批,上海电子信息职业技术学院,航空装备类,无人机应用技术,243,1815.0,0,248
2023,上海,综合,专科批,上海电子信息职业技术学院,集成电路类,微电子技术,244,1723.0,0,247
2023,上海,综合,专科批,上海电子信息职业技术学院,计算机类,数字媒体技术,244,1723.0,0,249
2023,上海,综合,专科批,上海电子信息职业技术学院,航空运输类,飞机电子设备维修,244,1723.0,0,249
2023,上海,综合,专科批,上海东海职业技术学院,财务会计类,大数据与会计（高本贯通。三年后通过入学转段考试转入上海师范大学天华学院）（转段入学时以教育部新批准的新校名为准财务管理专业，学费按转段入学时大学公布的收费标准为准）,244,1723.0,0,249
2023,上海,综合,专科批,上海电子信息职业技术学院,通信类,现代通信技术,244,1723.0,0,247
2023,上海,综合,专科批,上海第二工业大学,旅游类,酒店管理与数字化运营,244,1723.0,0,252
2023,上海,综合,专科批,江苏卫生健康职业学院,药学类,药学,245,1639.0,0,246
2023,上海,综合,专科批,上海电子信息职业技术学院,自动化类,电气自动化技术,245,1639.0,0,250
2023,上海,综合,专科批,上海电子信息职业技术学院,安全类,消防救援技术,245,1639.0,0,249
2023,上海,综合,专科批,上海电子信息职业技术学院,建筑设备类,建筑智能化工程技术（智能楼宇化方向）,245,1639.0,0,248
2023,上海,综合,专科批,湖北中医药高等专科学校,药学类,药学（无色盲、色弱）,245,1639.0,0,245
2023,上海,综合,专科批,上海立信会计金融学院,计算机类,大数据技术（中外合作办学）（中外合作办学）,245,1639.0,0,251
2023,上海,综合,专科批,湖北中医药高等专科学校,护理类,护理（无色盲、色弱）,246,1544.0,0,246
2023,上海,综合,专科批,上海商学院,经济贸易类,关务与外贸服务,246,1544.0,0,249
2023,上海,综合,专科批,华东交通大学,道路运输类,道路与桥梁工程技术,246,1544.0,0,246
2023,上海,综合,专科批,湖北中医药高等专科学校,药品与医疗器械类,智能医疗装备技术,246,1544.0,0,246
2023,上海,艺术类,专科批,上海邦德职业技术学院,表演艺术类,钢琴调律,247,,300,279
2023,上海,综合,专科批,上海电子信息职业技术学院,体育类,电子竞技运动与管理,247,1455.0,0,249
2023,上海,综合,专科批,上海东海职业技术学院,护理类,护理（高本贯通。三年后通过入学转段考试转入上海杉达学院护理学专业）,247,1455.0,0,251
2023,上海,综合,专科批,上海工程技术大学,经济贸易类,国际商务（中外合作办学）（旅游及商务管理方向）（中外合作办学）,248,1367.0,0,248
2023,上海,综合,专科批,上海工程技术大学,工商管理类,连锁经营与管理,248,1367.0,0,253
2023,上海,综合,专科批,上海城建职业学院,安全类,安全技术与管理（杨浦校区）,248,1367.0,0,252
2023,上海,综合,专科批,上海工艺美术职业学院,广播影视类,传播与策划,248,1367.0,0,249
2023,上海,综合,专科批,四川工程职业技术大学,汽车制造类,新能源汽车技术,249,1295.0,249,249
2023,上海,综合,专科批,上海工程技术大学,机械设计制造类,模具设计与制造,249,1295.0,0,253
2023,上海,综合,专科批,上海工程技术大学,自动化类,工业机器人技术,250,1206.0,0,254
2023,上海,综合,专科批,江苏卫生健康职业学院,中医药类,中医学,251,1122.0,0,253
2023,上海,综合,专科批,江苏卫生健康职业学院,护理类,护理,251,1122.0,0,253
2023,上海,综合,专科批,上海城建职业学院,环境保护类,环境工程技术（杨浦校区）,252,1036.0,0,252
2023,上海,综合,专科批,上海城建职业学院,文化服务类,文物修复与保护（奉贤校区）,252,1036.0,0,252
2023,上海,综合,专科批,上海城建职业学院,旅游类,酒店管理与数字化运营（奉贤校区）,252,1036.0,0,253
2023,上海,综合,专科批,上海城建职业学院,房地产类,现代物业管理（杨浦校区）,252,1036.0,0,253
2023,上海,综合,专科批,上海城建职业学院,建筑设计类,古建筑工程技术（奉贤校区）,252,1036.0,0,253
2023,上海,综合,专科批,上海工程技术大学,电子信息类,应用电子技术,252,1036.0,0,256
2023,上海,综合,专科批,上海城建职业学院,经济贸易类,国际商务（奉贤校区）,252,1036.0,0,253
2023,上海,综合,专科批,上海城建职业学院,土建施工类,建筑工程技术（高本贯通。完成高职阶段学业后，符合条件者通过转段考试进入上海应用技术大学土木工程专业学习。外语单科成绩不低于60分）（杨浦校区）,252,1036.0,0,255
2023,上海,综合,专科批,天津医学高等专科学校,临床医学类,口腔医学,253,969.0,0,253
2023,上海,综合,专科批,上海城建职业学院,市政工程类,市政工程技术（杨浦校区）,253,969.0,0,255
2023,上海,综合,专科批,上海城建职业学院,工商管理类,连锁经营与管理（奉贤校区）,253,969.0,0,253
2023,上海,综合,专科批,上海第二工业大学,经济贸易类,国际商务,254,907.0,0,256
2023,上海,综合,专科批,上海城建职业学院,计算机类,人工智能技术应用（奉贤校区）,254,907.0,0,255
2023,上海,综合,专科批,上海城建职业学院,建设工程管理类,工程造价（杨浦校区）,254,907.0,0,255
2023,上海,综合,专科批,上海城建职业学院,公共事业类,社会工作（奉贤校区）,254,907.0,0,255
2023,上海,综合,专科批,湖北中医药高等专科学校,中医药类,中药学（无色盲、色弱）,254,907.0,0,254
2023,上海,综合,专科批,上海第二工业大学,语言类,应用韩语,254,907.0,0,255
2023,上海,综合,专科批,上海第二工业大学,体育类,电子竞技运动与管理,254,907.0,0,256
2023,上海,综合,专科批,上海城建职业学院,建筑设备类,建筑智能化工程技术（杨浦校区）,256,768.0,0,257
2023,上海,综合,专科批,上海城建职业学院,食品类,食品质量与安全（奉贤校区）,256,768.0,0,257
2023,上海,综合,专科批,上海城建职业学院,财务会计类,大数据与会计（奉贤校区）,256,768.0,0,263
2023,上海,综合,专科批,上海城建职业学院,医学技术类,医学检验技术（无色盲、色弱，口吃、弱视者不宜）（奉贤校区）,257,715.0,0,258
2023,上海,综合,专科批,上海城建职业学院,护理类,护理（高本贯通。完成高职阶段学业后，符合条件者通过转段考试进入上海杉达学院护理学专业学习。无色盲、色弱，口吃、弱视者不宜。外语单科成绩不低于60分）（奉贤校区）,257,715.0,0,261
2023,上海,综合,专科批,上海第二工业大学,自动化类,电气自动化技术,257,715.0,0,259
2023,上海,综合,专科批,上海健康医学院,眼视光类,眼视光技术,258,653.0,0,263
2023,上海,综合,专科批,上海健康医学院,药品与医疗器械类,康复工程技术,258,653.0,0,261
2023,上海,综合,专科批,上海健康医学院,药学类,药学,259,597.0,0,261
2023,上海,综合,专科批,上海第二工业大学,机械设计制造类,模具设计与制造（高本贯通。三年后通过入学转段考试转入该校材料成型及控制工程专业）,259,597.0,0,267
2023,上海,综合,专科批,湖北中医药高等专科学校,医学技术类,医学检验技术（无色盲、色弱）,261,506.0,0,261
2023,上海,综合,专科批,上海健康医学院,护理类,护理,262,474.0,0,266
2023,上海,综合,专科批,湖北中医药高等专科学校,临床医学类,口腔医学（无色盲、色弱）,267,360.0,0,275
2023,上海,综合,本科艺术甲批平行段,中央音乐学院,音乐与舞蹈学类,音乐表演,304,,0,0
2023,上海,综合,本科批,上海兴伟学院,工商管理类,国际商务,390,43320.0,0,393
2023,上海,综合,本科批,上海兴伟学院,外国语言文学类,英语,390,43320.0,0,390
2023,上海,综合,本科批,海南比勒费尔德应用科学大学,计算机类,"计算机科学与技术（外语单科成绩不低于98分。英语教学,非英语语种考生慎报。办学点:前期校区）",393,42853.0,0,450
2023,上海,综合,本科批,北京第二外国语学院中瑞酒店管理学院,工商管理类,市场营销,394,42683.0,0,394
2023,上海,综合,本科批,北京第二外国语学院中瑞酒店管理学院,金融学类,金融学,394,42683.0,0,396
